digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,enteroendocrine signalling,digestive hormone activity,GO:0046659,duodenal hormone release,,,,,,,,,,,,,,,,Mechanical and chemical luminal stimuli release enterochromaffin serotonin,cell,intestine,intestine,UBERON:0000160,enterochromaffin cell,,,luminal distension,,,increases,X secretion,serotonin,,,,,,,,,,,seconds,intra-organ,paracrine,duodenal pH,,,serum lipase,Lipase [Enzymatic activity/volume] in Serum or Plasma,LOINC:3040-3,gastric emptying scintigraphy,,,,,,pancreatic exocrine function,pancreatic juice secretion,GO:0030157,gallbladder emptying,,,vagal parasympathetic input,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,18,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,,,,,,,,,,bile acid synthesis is the principal route of cholesterol elimination from the body,Hepatocytes convert cholesterol to cholic and chenodeoxycholic acid,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,cholesterol,,,primary bile acids,,,,,,,cholesterol 7-alpha-hydroxylase is rate-limiting; 0.2-0.6 g synthesised daily to replace faecal losses,hours-days,,intra-organ,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,alkaline phosphatase,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,LOINC:6768-6,,,,FXR signalling,nuclear receptor-mediated bile acid signaling pathway,GO:0038185,enterohepatic circulation,,,cholesterol homeostasis,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,,,,,,,,,,,Ileal FGF19 suppresses hepatic bile acid synthesis,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,fibroblast growth factor 19,,,decreases,X conversion to Y,cholesterol,,,primary bile acids,,,,,,,ileal FGF19 completes the enterohepatic negative feedback loop on CYP7A1,hours,circulatory,intra-organ,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,alkaline phosphatase,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,LOINC:6768-6,,,,FXR signalling,nuclear receptor-mediated bile acid signaling pathway,GO:0038185,enterohepatic circulation,,,cholesterol homeostasis,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,,,,,,,,,,,Conjugation with glycine or taurine converts bile acids to true detergents,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,bile acids,,,conjugated bile acids,,,,,,,"glycine and taurine conjugation lowers pKa, keeping bile acids ionised and membrane-impermeant in the gut lumen",hours,,intra-organ,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,total cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,LOINC:2093-3,alkaline phosphatase,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,LOINC:6768-6,,,,FXR signalling,nuclear receptor-mediated bile acid signaling pathway,GO:0038185,enterohepatic circulation,,,cholesterol homeostasis,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,canalicular and ductular bile formation,canalicular bile acid transport,GO:0015722,,,,,,,,,,,,,,Hepatocytes export bile acids across the canalicular membrane against a steep gradient,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X secretion,bile acids,,,,,,,,,"[600, 1000]",units = mL/day total bile; BSEP-mediated canalicular export is the rate-limiting step in bile formation,seconds-minutes,,intra-organ,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,alkaline phosphatase,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,LOINC:6768-6,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,secretin,,,gallbladder emptying,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,canalicular and ductular bile formation,canalicular bile acid transport,GO:0015722,,,,,,,,,,,,,,Hepatocytes flop phosphatidylcholine into the canalicular lumen,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X secretion,phospholipid,,,,,,,,,,MDR3-mediated; phospholipid and cholesterol form mixed micelles that protect the canalicular membrane from bile acid detergency,seconds-minutes,,intra-organ,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,alkaline phosphatase,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,LOINC:6768-6,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,secretin,,,gallbladder emptying,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,canalicular and ductular bile formation,canalicular bile acid transport,GO:0015722,,,,,,,,,,,,,,Biliary cholesterol excretion is a second route of sterol elimination,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X secretion,cholesterol,,,,,,,,,,ABCG5/G8-mediated; supersaturation with cholesterol predisposes to gallstone formation,seconds-minutes,,intra-organ,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,alkaline phosphatase,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,LOINC:6768-6,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,secretin,,,gallbladder emptying,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,canalicular and ductular bile formation,canalicular bile acid transport,GO:0015722,,,,,,,,,,,,,,Glutathione export drives the bile acid-independent component of bile flow,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X secretion,glutathione,,,,,,,,,,the principal osmotic driver of bile acid-independent canalicular flow,minutes-hours,,intra-organ,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,alkaline phosphatase,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,LOINC:6768-6,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,secretin,,,gallbladder emptying,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,canalicular and ductular bile formation,canalicular bile acid transport,GO:0015722,,,,,,,,,,,,,,Water and electrolytes follow canalicular solute export osmotically,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X secretion,water,,,,,,,,,,follows osmotically through aquaporin 8 and the leaky canalicular tight junctions,seconds-minutes,,intra-organ,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,alkaline phosphatase,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,LOINC:6768-6,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,secretin,,,gallbladder emptying,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,canalicular and ductular bile formation,canalicular bile acid transport,GO:0015722,,,,,,,,,,,,,the peribiliary bicarbonate umbrella keeps bile acids ionised and protects the cholangiocyte apical membrane,Cholangiocytes alkalinise bile through apical anion exchange,cell,liver,liver,UBERON:0002107,cholangiocyte,cholangiocyte,CL:1000488,,,,does,X secretion,bicarbonate,,,,,,,,,,ductal secretion contributes roughly 40% of total bile volume,seconds-minutes,,intra-organ,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,alkaline phosphatase,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,LOINC:6768-6,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,secretin,,,gallbladder emptying,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,canalicular and ductular bile formation,canalicular bile acid transport,GO:0015722,,,,,,,,,,,,,,Secretin stimulates ductular bicarbonate and fluid secretion,cell,liver,liver,UBERON:0002107,cholangiocyte,cholangiocyte,CL:1000488,secretin,,,increases,X secretion,bicarbonate,,,,,,,,,,,minutes,circulatory,intra-organ,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,alkaline phosphatase,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,LOINC:6768-6,total bilirubin,Bilirubin.total [Mass/volume] in Serum or Plasma,LOINC:1975-2,,,,secretin,,,gallbladder emptying,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,gallbladder storage and emptying,gallbladder development,GO:0061010,,,,,,,,,,,,,,Gallbladder epithelium reclaims water and salt from stored bile,cell,gallbladder,gallbladder,UBERON:0002110,gallbladder epithelial cell,,,,,,does,X uptake,water and electrolytes,,,,,,,,,,concentrates bile 5- to 10-fold during interdigestive storage,minutes-hours,,intra-organ,gallbladder ultrasound,,,gallbladder ejection fraction,,,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,,,,cholecystokinin,,,vagal parasympathetic input,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,gallbladder storage and emptying,gallbladder development,GO:0061010,,,,,,,,,,,,,,The gallbladder stores and concentrates bile between meals,organ,gallbladder,gallbladder,UBERON:0002110,gallbladder,,,,,,does,X storage,bile,,,,,,,,,"[30, 50]",units = mL fasting gallbladder volume,hours,,intra-organ,gallbladder ultrasound,,,gallbladder ejection fraction,,,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,,,,cholecystokinin,,,vagal parasympathetic input,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,gallbladder storage and emptying,gallbladder development,GO:0061010,,,,,,,,,,,,,,CCK contracts the gallbladder after a fatty meal,cell,gallbladder,gallbladder,UBERON:0002110,smooth muscle cell,smooth muscle cell,CL:0000192,cholecystokinin,,,increases,contraction X,force,,,,,,,,,,postprandial ejection fraction normally exceeds 35-40%,minutes,circulatory,intra-organ,gallbladder ultrasound,,,gallbladder ejection fraction,,,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,,,,cholecystokinin,,,vagal parasympathetic input,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,gallbladder storage and emptying,gallbladder development,GO:0061010,,,,,,,,,,,,,,CCK relaxes the sphincter of Oddi as the gallbladder contracts,cell,duodenum,duodenum,UBERON:0002114,sphincter of Oddi smooth muscle cell,,,cholecystokinin,,,decreases,contraction X,force,,,,,,,,,,,minutes,circulatory,intra-organ,gallbladder ultrasound,,,gallbladder ejection fraction,,,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,,,,cholecystokinin,,,vagal parasympathetic input,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,gallbladder storage and emptying,gallbladder development,GO:0061010,,,,,,,,,,,,,,Coordinated gallbladder contraction with sphincter relaxation delivers bile to the duodenum,organ,gallbladder,gallbladder,UBERON:0002110,gallbladder,,,,,,does,X export,bile,,,,,,,,,,,minutes,,intra-organ,gallbladder ultrasound,,,gallbladder ejection fraction,,,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,,,,cholecystokinin,,,vagal parasympathetic input,,,enterohepatic circulation,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,enterohepatic circulation,,,,,,,,,,,,,,,"ileal resection or disease breaks this loop, producing bile acid diarrhoea and fat malabsorption",The terminal ileum actively reclaims conjugated bile acids,cell,ileum,ileum,UBERON:0002116,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,conjugated bile acids,,,,,,,,,,"ASBT-mediated; ~95% reclaimed, the 3-4 g pool cycling 6-10 times daily",hours,,intra-organ,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,fecal fat,Fat [Mass/time] in 72 hour Stool,LOINC:2271-5,serum vitamin B12,,,,,,FXR signalling,nuclear receptor-mediated bile acid signaling pathway,GO:0038185,gut microbiota,,,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,enterohepatic circulation,,,,,,,,,,,,,,,,Reclaimed bile acids return to the liver in portal blood,cell,ileum,ileum,UBERON:0002116,enterocyte,enterocyte,CL:0000584,,,,does,transport of X from Y to Z,bile acids,,,enterocyte,,,portal blood,,,,OSTalpha/beta basolateral efflux; hepatic first-pass extraction is near-complete,hours,,circulatory,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,fecal fat,Fat [Mass/time] in 72 hour Stool,LOINC:2271-5,serum vitamin B12,,,,,,FXR signalling,nuclear receptor-mediated bile acid signaling pathway,GO:0038185,gut microbiota,,,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,bile secretion,bile acid secretion,GO:0032782,enterohepatic circulation,,,,,,,,,,,,,,,,Bile acid sensing in the ileum releases FGF19 to throttle hepatic synthesis,cell,ileum,ileum,UBERON:0002116,enterocyte,enterocyte,CL:0000584,bile acids,,,increases,X secretion,fibroblast growth factor 19,,,,,,,,,,FXR-mediated; the endocrine arm of enterohepatic feedback,hours,intra-organ,circulatory,serum bile acids,Bile acid [Moles/volume] in Serum or Plasma,LOINC:14628-2,fecal fat,Fat [Mass/time] in 72 hour Stool,LOINC:2271-5,serum vitamin B12,,,,,,FXR signalling,nuclear receptor-mediated bile acid signaling pathway,GO:0038185,gut microbiota,,,bile acid synthesis,bile acid biosynthetic process,GO:0006699,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,19,,,,,,,,,,,,,,,,,,,,,,,
